"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","LTINT","TOT","PC_PA","M","2017-05",3.35,
"POL","LTINT","TOT","PC_PA","M","2017-06",3.19,
"POL","LTINT","TOT","PC_PA","M","2017-07",3.3,
"POL","LTINT","TOT","PC_PA","M","2017-08",3.33,
"POL","LTINT","TOT","PC_PA","M","2017-09",3.26,
"POL","LTINT","TOT","PC_PA","M","2017-10",3.38,
"POL","LTINT","TOT","PC_PA","M","2017-11",3.39,
"POL","LTINT","TOT","PC_PA","M","2017-12",3.27,
"POL","LTINT","TOT","PC_PA","M","2018-01",3.32,
"POL","LTINT","TOT","PC_PA","M","2018-02",3.39,
"POL","LTINT","TOT","PC_PA","M","2018-03",3.27,
"POL","LTINT","TOT","PC_PA","M","2018-04",3.06,
"POL","LTINT","TOT","PC_PA","M","2018-05",3.23,
"POL","LTINT","TOT","PC_PA","M","2018-06",3.21,
"POL","LTINT","TOT","PC_PA","M","2018-07",3.17,
"POL","LTINT","TOT","PC_PA","M","2018-08",3.14,
"POL","LTINT","TOT","PC_PA","M","2018-09",3.24,
"POL","LTINT","TOT","PC_PA","M","2018-10",3.22,
"POL","LTINT","TOT","PC_PA","M","2018-11",3.19,
"POL","LTINT","TOT","PC_PA","M","2018-12",2.94,
"POL","LTINT","TOT","PC_PA","M","2019-01",2.78,
"POL","LTINT","TOT","PC_PA","M","2019-02",2.69,
"POL","LTINT","TOT","PC_PA","M","2019-03",2.75,
"POL","LTINT","TOT","PC_PA","M","2019-04",2.76,
"POL","LTINT","TOT","PC_PA","M","2019-05",2.72,
"POL","LTINT","TOT","PC_PA","M","2019-06",2.35,
"POL","LTINT","TOT","PC_PA","M","2019-07",2.13,
"POL","LTINT","TOT","PC_PA","M","2019-08",1.93,
"POL","LTINT","TOT","PC_PA","M","2019-09",2.02,
"POL","LTINT","TOT","PC_PA","M","2019-10",1.96,
"POL","LTINT","TOT","PC_PA","M","2019-11",2.05,
"POL","LTINT","TOT","PC_PA","M","2019-12",2.03,
"POL","LTINT","TOT","PC_PA","M","2020-01",2.23,
"CHE","LTINT","TOT","PC_PA","M","2007-01",2.619,
"CHE","LTINT","TOT","PC_PA","M","2007-02",2.556,
"CHE","LTINT","TOT","PC_PA","M","2007-03",2.702,
"CHE","LTINT","TOT","PC_PA","M","2007-04",2.801,
"CHE","LTINT","TOT","PC_PA","M","2007-05",3.032,
"CHE","LTINT","TOT","PC_PA","M","2007-06",3.194,
"CHE","LTINT","TOT","PC_PA","M","2007-07",3.108,
"CHE","LTINT","TOT","PC_PA","M","2007-08",3.049,
"CHE","LTINT","TOT","PC_PA","M","2007-09",3.056,
"CHE","LTINT","TOT","PC_PA","M","2007-10",2.987,
"CHE","LTINT","TOT","PC_PA","M","2007-11",2.906,
"CHE","LTINT","TOT","PC_PA","M","2007-12",3.111,
"CHE","LTINT","TOT","PC_PA","M","2008-01",2.939,
"CHE","LTINT","TOT","PC_PA","M","2008-02",3.059,
"CHE","LTINT","TOT","PC_PA","M","2008-03",3.033,
"CHE","LTINT","TOT","PC_PA","M","2008-04",3.242,
"CHE","LTINT","TOT","PC_PA","M","2008-05",3.284,
"CHE","LTINT","TOT","PC_PA","M","2008-06",3.29,
"CHE","LTINT","TOT","PC_PA","M","2008-07",3.166,
"CHE","LTINT","TOT","PC_PA","M","2008-08",2.942,
"CHE","LTINT","TOT","PC_PA","M","2008-09",2.669,
"CHE","LTINT","TOT","PC_PA","M","2008-10",2.764,
"CHE","LTINT","TOT","PC_PA","M","2008-11",2.226,
"CHE","LTINT","TOT","PC_PA","M","2008-12",2.148,
"CHE","LTINT","TOT","PC_PA","M","2009-01",2.221,
"CHE","LTINT","TOT","PC_PA","M","2009-02",2.174,
"CHE","LTINT","TOT","PC_PA","M","2009-03",2.175,
"CHE","LTINT","TOT","PC_PA","M","2009-04",2.196,
"CHE","LTINT","TOT","PC_PA","M","2009-05",2.536,
"CHE","LTINT","TOT","PC_PA","M","2009-06",2.478,
"CHE","LTINT","TOT","PC_PA","M","2009-07",2.192,
"CHE","LTINT","TOT","PC_PA","M","2009-08",2.124,
"CHE","LTINT","TOT","PC_PA","M","2009-09",2.155,
"CHE","LTINT","TOT","PC_PA","M","2009-10",2.207,
"CHE","LTINT","TOT","PC_PA","M","2009-11",2.002,
"CHE","LTINT","TOT","PC_PA","M","2009-12",1.972,
"CHE","LTINT","TOT","PC_PA","M","2010-01",2.01,
"CHE","LTINT","TOT","PC_PA","M","2010-02",1.93,
"CHE","LTINT","TOT","PC_PA","M","2010-03",1.94,
"CHE","LTINT","TOT","PC_PA","M","2010-04",1.87,
"CHE","LTINT","TOT","PC_PA","M","2010-05",1.57,
"CHE","LTINT","TOT","PC_PA","M","2010-06",1.51,
"CHE","LTINT","TOT","PC_PA","M","2010-07",1.5,
"CHE","LTINT","TOT","PC_PA","M","2010-08",1.19,
"CHE","LTINT","TOT","PC_PA","M","2010-09",1.37,
"CHE","LTINT","TOT","PC_PA","M","2010-10",1.46,
"CHE","LTINT","TOT","PC_PA","M","2010-11",1.56,
"CHE","LTINT","TOT","PC_PA","M","2010-12",1.67,
"CHE","LTINT","TOT","PC_PA","M","2011-01",1.82,
"CHE","LTINT","TOT","PC_PA","M","2011-02",1.9,
"CHE","LTINT","TOT","PC_PA","M","2011-03",1.93,
"CHE","LTINT","TOT","PC_PA","M","2011-04",2.08,
"CHE","LTINT","TOT","PC_PA","M","2011-05",1.85,
"CHE","LTINT","TOT","PC_PA","M","2011-06",1.74,
"CHE","LTINT","TOT","PC_PA","M","2011-07",1.44,
"CHE","LTINT","TOT","PC_PA","M","2011-08",1.13,
"CHE","LTINT","TOT","PC_PA","M","2011-09",1,
"CHE","LTINT","TOT","PC_PA","M","2011-10",1.08,
"CHE","LTINT","TOT","PC_PA","M","2011-11",0.95,
"CHE","LTINT","TOT","PC_PA","M","2011-12",0.74,
"CHE","LTINT","TOT","PC_PA","M","2012-01",0.74,
"CHE","LTINT","TOT","PC_PA","M","2012-02",0.72,
"CHE","LTINT","TOT","PC_PA","M","2012-03",0.85,
"CHE","LTINT","TOT","PC_PA","M","2012-04",0.74,
"CHE","LTINT","TOT","PC_PA","M","2012-05",0.61,
"CHE","LTINT","TOT","PC_PA","M","2012-06",0.68,
"CHE","LTINT","TOT","PC_PA","M","2012-07",0.56,
"CHE","LTINT","TOT","PC_PA","M","2012-08",0.57,
"CHE","LTINT","TOT","PC_PA","M","2012-09",0.6,
"CHE","LTINT","TOT","PC_PA","M","2012-10",0.6,
"CHE","LTINT","TOT","PC_PA","M","2012-11",0.53,
"CHE","LTINT","TOT","PC_PA","M","2012-12",0.56,
"CHE","LTINT","TOT","PC_PA","M","2013-01",0.79,
"CHE","LTINT","TOT","PC_PA","M","2013-02",0.72,
"CHE","LTINT","TOT","PC_PA","M","2013-03",0.75,
"CHE","LTINT","TOT","PC_PA","M","2013-04",0.61,
"CHE","LTINT","TOT","PC_PA","M","2013-05",0.76,
"CHE","LTINT","TOT","PC_PA","M","2013-06",1.06,
"CHE","LTINT","TOT","PC_PA","M","2013-07",1.1,
"CHE","LTINT","TOT","PC_PA","M","2013-08",1.14,
"CHE","LTINT","TOT","PC_PA","M","2013-09",1.11,
"CHE","LTINT","TOT","PC_PA","M","2013-10",1.07,
"CHE","LTINT","TOT","PC_PA","M","2013-11",1.03,
"CHE","LTINT","TOT","PC_PA","M","2013-12",1.25,
"CHE","LTINT","TOT","PC_PA","M","2014-01",0.98,
"CHE","LTINT","TOT","PC_PA","M","2014-02",0.95,
"CHE","LTINT","TOT","PC_PA","M","2014-03",0.95,
"CHE","LTINT","TOT","PC_PA","M","2014-04",0.86,
"CHE","LTINT","TOT","PC_PA","M","2014-05",0.77,
"CHE","LTINT","TOT","PC_PA","M","2014-06",0.71,
"CHE","LTINT","TOT","PC_PA","M","2014-07",0.62,
"CHE","LTINT","TOT","PC_PA","M","2014-08",0.53,
"CHE","LTINT","TOT","PC_PA","M","2014-09",0.59,
"CHE","LTINT","TOT","PC_PA","M","2014-10",0.56,
"CHE","LTINT","TOT","PC_PA","M","2014-11",0.41,
"CHE","LTINT","TOT","PC_PA","M","2014-12",0.38,
"CHE","LTINT","TOT","PC_PA","M","2015-01",-0.07,
"CHE","LTINT","TOT","PC_PA","M","2015-02",0.01,
"CHE","LTINT","TOT","PC_PA","M","2015-03",0,
"CHE","LTINT","TOT","PC_PA","M","2015-04",0.04,
"CHE","LTINT","TOT","PC_PA","M","2015-05",-0.03,
"CHE","LTINT","TOT","PC_PA","M","2015-06",0.1,
"CHE","LTINT","TOT","PC_PA","M","2015-07",-0.04,
"CHE","LTINT","TOT","PC_PA","M","2015-08",-0.12,
"CHE","LTINT","TOT","PC_PA","M","2015-09",-0.1,
"CHE","LTINT","TOT","PC_PA","M","2015-10",-0.27,
"CHE","LTINT","TOT","PC_PA","M","2015-11",-0.31,
"CHE","LTINT","TOT","PC_PA","M","2015-12",-0.04,
"CHE","LTINT","TOT","PC_PA","M","2016-01",-0.299,
"CHE","LTINT","TOT","PC_PA","M","2016-02",-0.453,
"CHE","LTINT","TOT","PC_PA","M","2016-03",-0.387,
"CHE","LTINT","TOT","PC_PA","M","2016-04",-0.245,
"CHE","LTINT","TOT","PC_PA","M","2016-05",-0.298,
"CHE","LTINT","TOT","PC_PA","M","2016-06",-0.508,
"CHE","LTINT","TOT","PC_PA","M","2016-07",-0.543,
"CHE","LTINT","TOT","PC_PA","M","2016-08",-0.462,
"CHE","LTINT","TOT","PC_PA","M","2016-09",-0.522,
"CHE","LTINT","TOT","PC_PA","M","2016-10",-0.362,
"CHE","LTINT","TOT","PC_PA","M","2016-11",-0.13,
"CHE","LTINT","TOT","PC_PA","M","2016-12",-0.135,
"CHE","LTINT","TOT","PC_PA","M","2017-01",-0.072,
"CHE","LTINT","TOT","PC_PA","M","2017-02",-0.213,
"CHE","LTINT","TOT","PC_PA","M","2017-03",-0.1,
"CHE","LTINT","TOT","PC_PA","M","2017-04",-0.096,
"CHE","LTINT","TOT","PC_PA","M","2017-05",-0.145,
"CHE","LTINT","TOT","PC_PA","M","2017-06",-0.025,
"CHE","LTINT","TOT","PC_PA","M","2017-07",0.06,
"CHE","LTINT","TOT","PC_PA","M","2017-08",-0.114,
"CHE","LTINT","TOT","PC_PA","M","2017-09",0.017,
"CHE","LTINT","TOT","PC_PA","M","2017-10",-0.029,
"CHE","LTINT","TOT","PC_PA","M","2017-11",-0.053,
"CHE","LTINT","TOT","PC_PA","M","2017-12",-0.095,
"CHE","LTINT","TOT","PC_PA","M","2018-01",0.103,
"CHE","LTINT","TOT","PC_PA","M","2018-02",0.116,
"CHE","LTINT","TOT","PC_PA","M","2018-03",0.054,
"CHE","LTINT","TOT","PC_PA","M","2018-04",0.12,
"CHE","LTINT","TOT","PC_PA","M","2018-05",-0.008,
"CHE","LTINT","TOT","PC_PA","M","2018-06",-0.012,
"CHE","LTINT","TOT","PC_PA","M","2018-07",0.042,
"CHE","LTINT","TOT","PC_PA","M","2018-08",-0.032,
"CHE","LTINT","TOT","PC_PA","M","2018-09",0.113,
"CHE","LTINT","TOT","PC_PA","M","2018-10",0.071,
"CHE","LTINT","TOT","PC_PA","M","2018-11",-0.015,
"CHE","LTINT","TOT","PC_PA","M","2018-12",-0.154,
"CHE","LTINT","TOT","PC_PA","M","2019-01",-0.21,
"CHE","LTINT","TOT","PC_PA","M","2019-02",-0.236,
"CHE","LTINT","TOT","PC_PA","M","2019-03",-0.352,
"CHE","LTINT","TOT","PC_PA","M","2019-04",-0.267,
"CHE","LTINT","TOT","PC_PA","M","2019-05",-0.445,
"CHE","LTINT","TOT","PC_PA","M","2019-06",-0.482,
"CHE","LTINT","TOT","PC_PA","M","2019-07",-0.654,
"CHE","LTINT","TOT","PC_PA","M","2019-08",-0.975,
"CHE","LTINT","TOT","PC_PA","M","2019-09",-0.7,
"CHE","LTINT","TOT","PC_PA","M","2019-10",-0.511,
"CHE","LTINT","TOT","PC_PA","M","2019-11",-0.58,
"CHE","LTINT","TOT","PC_PA","M","2019-12",-0.456,
"CHE","LTINT","TOT","PC_PA","M","2020-01",-0.7,
"NLD","LTINT","TOT","PC_PA","M","2007-01",4.052,
"NLD","LTINT","TOT","PC_PA","M","2007-02",4.074,
"NLD","LTINT","TOT","PC_PA","M","2007-03",3.978,
"NLD","LTINT","TOT","PC_PA","M","2007-04",4.194,
"NLD","LTINT","TOT","PC_PA","M","2007-05",4.324,
"NLD","LTINT","TOT","PC_PA","M","2007-06",4.614,
"NLD","LTINT","TOT","PC_PA","M","2007-07",4.573,
"NLD","LTINT","TOT","PC_PA","M","2007-08",4.383,
"NLD","LTINT","TOT","PC_PA","M","2007-09",4.343,
"NLD","LTINT","TOT","PC_PA","M","2007-10",4.376,
"NLD","LTINT","TOT","PC_PA","M","2007-11",4.209,
"NLD","LTINT","TOT","PC_PA","M","2007-12",4.338,
"NLD","LTINT","TOT","PC_PA","M","2008-01",4.128,
"NLD","LTINT","TOT","PC_PA","M","2008-02",4.046,
"NLD","LTINT","TOT","PC_PA","M","2008-03",3.974,
"NLD","LTINT","TOT","PC_PA","M","2008-04",4.21,
"NLD","LTINT","TOT","PC_PA","M","2008-05",4.353,
"NLD","LTINT","TOT","PC_PA","M","2008-06",4.734,
"NLD","LTINT","TOT","PC_PA","M","2008-07",4.687,
"NLD","LTINT","TOT","PC_PA","M","2008-08",4.398,
"NLD","LTINT","TOT","PC_PA","M","2008-09",4.353,
"NLD","LTINT","TOT","PC_PA","M","2008-10",4.228,
"NLD","LTINT","TOT","PC_PA","M","2008-11",3.963,
"NLD","LTINT","TOT","PC_PA","M","2008-12",3.647,
"NLD","LTINT","TOT","PC_PA","M","2009-01",3.763,
"NLD","LTINT","TOT","PC_PA","M","2009-02",3.797,
"NLD","LTINT","TOT","PC_PA","M","2009-03",3.658,
"NLD","LTINT","TOT","PC_PA","M","2009-04",3.771,
"NLD","LTINT","TOT","PC_PA","M","2009-05",3.853,
"NLD","LTINT","TOT","PC_PA","M","2009-06",3.956,
"NLD","LTINT","TOT","PC_PA","M","2009-07",3.764,
"NLD","LTINT","TOT","PC_PA","M","2009-08",3.609,
"NLD","LTINT","TOT","PC_PA","M","2009-09",3.58,
"NLD","LTINT","TOT","PC_PA","M","2009-10",3.533,
"NLD","LTINT","TOT","PC_PA","M","2009-11",3.52,
"NLD","LTINT","TOT","PC_PA","M","2009-12",3.438,
"NLD","LTINT","TOT","PC_PA","M","2010-01",3.467,
"NLD","LTINT","TOT","PC_PA","M","2010-02",3.356,
"NLD","LTINT","TOT","PC_PA","M","2010-03",3.368,
"NLD","LTINT","TOT","PC_PA","M","2010-04",3.321,
"NLD","LTINT","TOT","PC_PA","M","2010-05",3.018,
"NLD","LTINT","TOT","PC_PA","M","2010-06",2.899,
"NLD","LTINT","TOT","PC_PA","M","2010-07",2.853,
"NLD","LTINT","TOT","PC_PA","M","2010-08",2.558,
"NLD","LTINT","TOT","PC_PA","M","2010-09",2.524,
"NLD","LTINT","TOT","PC_PA","M","2010-10",2.577,
"NLD","LTINT","TOT","PC_PA","M","2010-11",2.785,
"NLD","LTINT","TOT","PC_PA","M","2010-12",3.155,
"NLD","LTINT","TOT","PC_PA","M","2011-01",3.228,
"NLD","LTINT","TOT","PC_PA","M","2011-02",3.408,
"NLD","LTINT","TOT","PC_PA","M","2011-03",3.423,
"NLD","LTINT","TOT","PC_PA","M","2011-04",3.647,
"NLD","LTINT","TOT","PC_PA","M","2011-05",3.403,
"NLD","LTINT","TOT","PC_PA","M","2011-06",3.284,
"NLD","LTINT","TOT","PC_PA","M","2011-07",3.172,
"NLD","LTINT","TOT","PC_PA","M","2011-08",2.678,
"NLD","LTINT","TOT","PC_PA","M","2011-09",2.336,
"NLD","LTINT","TOT","PC_PA","M","2011-10",2.464,
"NLD","LTINT","TOT","PC_PA","M","2011-11",2.446,
"NLD","LTINT","TOT","PC_PA","M","2011-12",2.376,
"NLD","LTINT","TOT","PC_PA","M","2012-01",2.197,
"NLD","LTINT","TOT","PC_PA","M","2012-02",2.236,
"NLD","LTINT","TOT","PC_PA","M","2012-03",2.249,
"NLD","LTINT","TOT","PC_PA","M","2012-04",2.293,
"NLD","LTINT","TOT","PC_PA","M","2012-05",1.974,
"NLD","LTINT","TOT","PC_PA","M","2012-06",1.926,
"NLD","LTINT","TOT","PC_PA","M","2012-07",1.747,
"NLD","LTINT","TOT","PC_PA","M","2012-08",1.757,
"NLD","LTINT","TOT","PC_PA","M","2012-09",1.844,
"NLD","LTINT","TOT","PC_PA","M","2012-10",1.767,
"NLD","LTINT","TOT","PC_PA","M","2012-11",1.65,
"NLD","LTINT","TOT","PC_PA","M","2012-12",1.562,
"NLD","LTINT","TOT","PC_PA","M","2013-01",1.727,
"NLD","LTINT","TOT","PC_PA","M","2013-02",1.827,
"NLD","LTINT","TOT","PC_PA","M","2013-03",1.665,
"NLD","LTINT","TOT","PC_PA","M","2013-04",1.661,
"NLD","LTINT","TOT","PC_PA","M","2013-05",1.686,
"NLD","LTINT","TOT","PC_PA","M","2013-06",2,
"NLD","LTINT","TOT","PC_PA","M","2013-07",2.032,
"NLD","LTINT","TOT","PC_PA","M","2013-08",2.196,
"NLD","LTINT","TOT","PC_PA","M","2013-09",2.322,
"NLD","LTINT","TOT","PC_PA","M","2013-10",2.177,
"NLD","LTINT","TOT","PC_PA","M","2013-11",2.056,
"NLD","LTINT","TOT","PC_PA","M","2013-12",2.158,
"NLD","LTINT","TOT","PC_PA","M","2014-01",2.098,
"NLD","LTINT","TOT","PC_PA","M","2014-02",1.891,
"NLD","LTINT","TOT","PC_PA","M","2014-03",1.81,
"NLD","LTINT","TOT","PC_PA","M","2014-04",1.846,
"NLD","LTINT","TOT","PC_PA","M","2014-05",1.709,
"NLD","LTINT","TOT","PC_PA","M","2014-06",1.598,
"NLD","LTINT","TOT","PC_PA","M","2014-07",1.407,
"NLD","LTINT","TOT","PC_PA","M","2014-08",1.2,
"NLD","LTINT","TOT","PC_PA","M","2014-09",1.154,
"NLD","LTINT","TOT","PC_PA","M","2014-10",1.032,
"NLD","LTINT","TOT","PC_PA","M","2014-11",0.934,
"NLD","LTINT","TOT","PC_PA","M","2014-12",0.777,
"NLD","LTINT","TOT","PC_PA","M","2015-01",0.52,
"NLD","LTINT","TOT","PC_PA","M","2015-02",0.416,
"NLD","LTINT","TOT","PC_PA","M","2015-03",0.326,
"NLD","LTINT","TOT","PC_PA","M","2015-04",0.314,
"NLD","LTINT","TOT","PC_PA","M","2015-05",0.754,
"NLD","LTINT","TOT","PC_PA","M","2015-06",1.054,
"NLD","LTINT","TOT","PC_PA","M","2015-07",0.986,
"NLD","LTINT","TOT","PC_PA","M","2015-08",0.853,
"NLD","LTINT","TOT","PC_PA","M","2015-09",0.866,
"NLD","LTINT","TOT","PC_PA","M","2015-10",0.725,
"NLD","LTINT","TOT","PC_PA","M","2015-11",0.716,
"NLD","LTINT","TOT","PC_PA","M","2015-12",0.754,
"NLD","LTINT","TOT","PC_PA","M","2016-01",0.646,
"NLD","LTINT","TOT","PC_PA","M","2016-02",0.371,
"NLD","LTINT","TOT","PC_PA","M","2016-03",0.32,
"NLD","LTINT","TOT","PC_PA","M","2016-04",0.395,
"NLD","LTINT","TOT","PC_PA","M","2016-05",0.384,
"NLD","LTINT","TOT","PC_PA","M","2016-06",0.25,
"NLD","LTINT","TOT","PC_PA","M","2016-07",0.062,
"NLD","LTINT","TOT","PC_PA","M","2016-08",0.027,
"NLD","LTINT","TOT","PC_PA","M","2016-09",0.061,
"NLD","LTINT","TOT","PC_PA","M","2016-10",0.156,
"NLD","LTINT","TOT","PC_PA","M","2016-11",0.385,
"NLD","LTINT","TOT","PC_PA","M","2016-12",0.436,
"NLD","LTINT","TOT","PC_PA","M","2017-01",0.481,
"NLD","LTINT","TOT","PC_PA","M","2017-02",0.486,
"NLD","LTINT","TOT","PC_PA","M","2017-03",0.485,
"NLD","LTINT","TOT","PC_PA","M","2017-04",0.498,
"NLD","LTINT","TOT","PC_PA","M","2017-05",0.589,
"NLD","LTINT","TOT","PC_PA","M","2017-06",0.503,
"NLD","LTINT","TOT","PC_PA","M","2017-07",0.688,
"NLD","LTINT","TOT","PC_PA","M","2017-08",0.542,
"NLD","LTINT","TOT","PC_PA","M","2017-09",0.532,
"NLD","LTINT","TOT","PC_PA","M","2017-10",0.541,
"NLD","LTINT","TOT","PC_PA","M","2017-11",0.468,
"NLD","LTINT","TOT","PC_PA","M","2017-12",0.452,
"NLD","LTINT","TOT","PC_PA","M","2018-01",0.61,
"NLD","LTINT","TOT","PC_PA","M","2018-02",0.76,
"NLD","LTINT","TOT","PC_PA","M","2018-03",0.63,
"NLD","LTINT","TOT","PC_PA","M","2018-04",0.69,
"NLD","LTINT","TOT","PC_PA","M","2018-05",0.67,
"NLD","LTINT","TOT","PC_PA","M","2018-06",0.57,
"NLD","LTINT","TOT","PC_PA","M","2018-07",0.47,
"NLD","LTINT","TOT","PC_PA","M","2018-08",0.47,
"NLD","LTINT","TOT","PC_PA","M","2018-09",0.55,
"NLD","LTINT","TOT","PC_PA","M","2018-10",0.58,
"NLD","LTINT","TOT","PC_PA","M","2018-11",0.52,
"NLD","LTINT","TOT","PC_PA","M","2018-12",0.4,
"NLD","LTINT","TOT","PC_PA","M","2019-01",0.33,
"NLD","LTINT","TOT","PC_PA","M","2019-02",0.24,
"NLD","LTINT","TOT","PC_PA","M","2019-03",0.15,
"NLD","LTINT","TOT","PC_PA","M","2019-04",0.2,
"NLD","LTINT","TOT","PC_PA","M","2019-05",0.11,
"NLD","LTINT","TOT","PC_PA","M","2019-06",-0.09,
"NLD","LTINT","TOT","PC_PA","M","2019-07",-0.21,
"NLD","LTINT","TOT","PC_PA","M","2019-08",-0.5,
"NLD","LTINT","TOT","PC_PA","M","2019-09",-0.43,
"NLD","LTINT","TOT","PC_PA","M","2019-10",-0.31,
"NLD","LTINT","TOT","PC_PA","M","2019-11",-0.19,
"NLD","LTINT","TOT","PC_PA","M","2019-12",-0.14,
"DEU","LTINT","TOT","PC_PA","M","2007-01",4.02,
"DEU","LTINT","TOT","PC_PA","M","2007-02",4.05,
"DEU","LTINT","TOT","PC_PA","M","2007-03",3.94,
"DEU","LTINT","TOT","PC_PA","M","2007-04",4.15,
"DEU","LTINT","TOT","PC_PA","M","2007-05",4.28,
"DEU","LTINT","TOT","PC_PA","M","2007-06",4.56,
"DEU","LTINT","TOT","PC_PA","M","2007-07",4.5,
"DEU","LTINT","TOT","PC_PA","M","2007-08",4.3,
"DEU","LTINT","TOT","PC_PA","M","2007-09",4.22,
"DEU","LTINT","TOT","PC_PA","M","2007-10",4.28,
"DEU","LTINT","TOT","PC_PA","M","2007-11",4.09,
"DEU","LTINT","TOT","PC_PA","M","2007-12",4.21,
"DEU","LTINT","TOT","PC_PA","M","2008-01",4.03,
"DEU","LTINT","TOT","PC_PA","M","2008-02",3.95,
"DEU","LTINT","TOT","PC_PA","M","2008-03",3.8,
"DEU","LTINT","TOT","PC_PA","M","2008-04",4.04,
"DEU","LTINT","TOT","PC_PA","M","2008-05",4.2,
"DEU","LTINT","TOT","PC_PA","M","2008-06",4.52,
"DEU","LTINT","TOT","PC_PA","M","2008-07",4.49,
"DEU","LTINT","TOT","PC_PA","M","2008-08",4.2,
"DEU","LTINT","TOT","PC_PA","M","2008-09",4.09,
"DEU","LTINT","TOT","PC_PA","M","2008-10",3.88,
"DEU","LTINT","TOT","PC_PA","M","2008-11",3.56,
"DEU","LTINT","TOT","PC_PA","M","2008-12",3.05,
"DEU","LTINT","TOT","PC_PA","M","2009-01",3.07,
"DEU","LTINT","TOT","PC_PA","M","2009-02",3.13,
"DEU","LTINT","TOT","PC_PA","M","2009-03",3.02,
"DEU","LTINT","TOT","PC_PA","M","2009-04",3.13,
"DEU","LTINT","TOT","PC_PA","M","2009-05",3.37,
"DEU","LTINT","TOT","PC_PA","M","2009-06",3.47,
"DEU","LTINT","TOT","PC_PA","M","2009-07",3.34,
"DEU","LTINT","TOT","PC_PA","M","2009-08",3.31,
"DEU","LTINT","TOT","PC_PA","M","2009-09",3.26,
"DEU","LTINT","TOT","PC_PA","M","2009-10",3.21,
"DEU","LTINT","TOT","PC_PA","M","2009-11",3.22,
"DEU","LTINT","TOT","PC_PA","M","2009-12",3.14,
"DEU","LTINT","TOT","PC_PA","M","2010-01",3.26,
"DEU","LTINT","TOT","PC_PA","M","2010-02",3.17,
"DEU","LTINT","TOT","PC_PA","M","2010-03",3.1,
"DEU","LTINT","TOT","PC_PA","M","2010-04",3.06,
"DEU","LTINT","TOT","PC_PA","M","2010-05",2.73,
"DEU","LTINT","TOT","PC_PA","M","2010-06",2.54,
"DEU","LTINT","TOT","PC_PA","M","2010-07",2.62,
"DEU","LTINT","TOT","PC_PA","M","2010-08",2.35,
"DEU","LTINT","TOT","PC_PA","M","2010-09",2.3,
"DEU","LTINT","TOT","PC_PA","M","2010-10",2.35,
"DEU","LTINT","TOT","PC_PA","M","2010-11",2.53,
"DEU","LTINT","TOT","PC_PA","M","2010-12",2.91,
"DEU","LTINT","TOT","PC_PA","M","2011-01",3.02,
"DEU","LTINT","TOT","PC_PA","M","2011-02",3.2,
"DEU","LTINT","TOT","PC_PA","M","2011-03",3.21,
"DEU","LTINT","TOT","PC_PA","M","2011-04",3.34,
"DEU","LTINT","TOT","PC_PA","M","2011-05",3.06,
"DEU","LTINT","TOT","PC_PA","M","2011-06",2.89,
"DEU","LTINT","TOT","PC_PA","M","2011-07",2.74,
"DEU","LTINT","TOT","PC_PA","M","2011-08",2.21,
"DEU","LTINT","TOT","PC_PA","M","2011-09",1.83,
"DEU","LTINT","TOT","PC_PA","M","2011-10",2,
"DEU","LTINT","TOT","PC_PA","M","2011-11",1.87,
"DEU","LTINT","TOT","PC_PA","M","2011-12",1.93,
"DEU","LTINT","TOT","PC_PA","M","2012-01",1.82,
"DEU","LTINT","TOT","PC_PA","M","2012-02",1.85,
"DEU","LTINT","TOT","PC_PA","M","2012-03",1.83,
"DEU","LTINT","TOT","PC_PA","M","2012-04",1.62,
"DEU","LTINT","TOT","PC_PA","M","2012-05",1.34,
"DEU","LTINT","TOT","PC_PA","M","2012-06",1.3,
"DEU","LTINT","TOT","PC_PA","M","2012-07",1.24,
"DEU","LTINT","TOT","PC_PA","M","2012-08",1.34,
"DEU","LTINT","TOT","PC_PA","M","2012-09",1.49,
"DEU","LTINT","TOT","PC_PA","M","2012-10",1.47,
"DEU","LTINT","TOT","PC_PA","M","2012-11",1.34,
"DEU","LTINT","TOT","PC_PA","M","2012-12",1.3,
"DEU","LTINT","TOT","PC_PA","M","2013-01",1.51,
"DEU","LTINT","TOT","PC_PA","M","2013-02",1.54,
"DEU","LTINT","TOT","PC_PA","M","2013-03",1.35,
"DEU","LTINT","TOT","PC_PA","M","2013-04",1.2,
"DEU","LTINT","TOT","PC_PA","M","2013-05",1.29,
"DEU","LTINT","TOT","PC_PA","M","2013-06",1.53,
"DEU","LTINT","TOT","PC_PA","M","2013-07",1.56,
"DEU","LTINT","TOT","PC_PA","M","2013-08",1.73,
"DEU","LTINT","TOT","PC_PA","M","2013-09",1.89,
"DEU","LTINT","TOT","PC_PA","M","2013-10",1.76,
"DEU","LTINT","TOT","PC_PA","M","2013-11",1.68,
"DEU","LTINT","TOT","PC_PA","M","2013-12",1.8,
"DEU","LTINT","TOT","PC_PA","M","2014-01",1.76,
"DEU","LTINT","TOT","PC_PA","M","2014-02",1.56,
"DEU","LTINT","TOT","PC_PA","M","2014-03",1.51,
"DEU","LTINT","TOT","PC_PA","M","2014-04",1.46,
"DEU","LTINT","TOT","PC_PA","M","2014-05",1.33,
